juris_id,ecozone,canfi_genus,genus,prop1,prop2,prop3,prop4,prop5,v1,v2,v3,v4
MB,11,154,CAST,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,11,155,ASIM,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,1,PICE,0.5238,0.3162,0.2102,0.1570,0.1314,34.8,79.2,136.3,216.9
MB,12,2,PINU,0.5110,0.3190,0.2137,0.1600,0.1080,26.5,56.5,92.8,155.8
MB,12,3,ABIE,0.6670,0.6670,0.4527,0.4293,0.2050,35.0,63.8,96.8,166.7
MB,12,6,LARI,0.5450,0.3237,0.1833,0.1153,0.0997,41.5,74.5,120.3,204.5
MB,12,7,THUJ,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,12,8,GENC,0.6670,0.4150,0.2650,0.1850,0.1410,34.0,67.0,101.0,159.5
MB,12,9,POPU,0.6670,0.6314,0.4224,0.3630,0.2390,39.8,81.4,125.5,195.0
MB,12,10,BETU,0.6670,0.5894,0.4248,0.2298,0.2054,35.0,70.9,112.6,176.7
MB,12,11,ACER,0.0430,0.0330,0.0270,0.0210,0.0150,79.5,124.0,160.5,212.0
MB,12,12,GENH,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,71,JUNI,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,12,72,TAXU,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,12,73,CHAM,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,12,121,CARY,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,122,JUGL,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,123,ALNU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,124,OSTR,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,125,CARP,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,126,FAGU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,127,QUER,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,128,ULMU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,129,MORU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,130,LIRI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,131,MAGN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,132,SASS,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,133,PLAT,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,134,PRUN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,135,GLED,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,136,ROBI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,137,TILI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,138,NYSS,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,139,CORN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,140,ARBU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,141,FRAX,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,142,SALI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,143,GYMN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,144,CELT,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,145,AMEL,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,146,CORY,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,147,CRAT,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,148,ILEX,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,149,MALU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,150,NEMO,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,151,RHUS,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,152,SORB,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,153,VIBU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,154,CAST,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,12,155,ASIM,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,1,PICE,0.5238,0.3162,0.2102,0.1570,0.1314,34.8,79.2,136.3,216.9
MB,13,2,PINU,0.5110,0.3190,0.2137,0.1600,0.1080,26.5,56.5,92.8,155.8
MB,13,3,ABIE,0.6670,0.6670,0.4527,0.4293,0.2050,35.0,63.8,96.8,166.7
MB,13,6,LARI,0.5450,0.3237,0.1833,0.1153,0.0997,41.5,74.5,120.3,204.5
MB,13,7,THUJ,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,13,8,GENC,0.6670,0.4150,0.2650,0.1850,0.1410,34.0,67.0,101.0,159.5
MB,13,9,POPU,0.6670,0.6314,0.4224,0.3630,0.2390,39.8,81.4,125.5,195.0
MB,13,10,BETU,0.6670,0.5894,0.4248,0.2298,0.2054,35.0,70.9,112.6,176.7
MB,13,11,ACER,0.0430,0.0330,0.0270,0.0210,0.0150,79.5,124.0,160.5,212.0
MB,13,12,GENH,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,71,JUNI,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,13,72,TAXU,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,13,73,CHAM,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,13,121,CARY,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,122,JUGL,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,123,ALNU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,124,OSTR,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,125,CARP,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,126,FAGU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,127,QUER,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,128,ULMU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,129,MORU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,130,LIRI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,131,MAGN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,132,SASS,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,133,PLAT,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,134,PRUN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,135,GLED,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,136,ROBI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,137,TILI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,138,NYSS,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,139,CORN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,140,ARBU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,141,FRAX,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,142,SALI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,143,GYMN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,144,CELT,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,145,AMEL,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,146,CORY,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,147,CRAT,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,148,ILEX,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,149,MALU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,150,NEMO,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,151,RHUS,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,152,SORB,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,153,VIBU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,154,CAST,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,13,155,ASIM,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,1,PICE,0.5238,0.3162,0.2102,0.1570,0.1314,34.8,79.2,136.3,216.9
MB,14,2,PINU,0.5110,0.3190,0.2137,0.1600,0.1080,26.5,56.5,92.8,155.8
MB,14,3,ABIE,0.6670,0.6670,0.4527,0.4293,0.2050,35.0,63.8,96.8,166.7
MB,14,6,LARI,0.5450,0.3237,0.1833,0.1153,0.0997,41.5,74.5,120.3,204.5
MB,14,7,THUJ,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,14,8,GENC,0.6670,0.4150,0.2650,0.1850,0.1410,34.0,67.0,101.0,159.5
MB,14,9,POPU,0.6670,0.6314,0.4224,0.3630,0.2390,39.8,81.4,125.5,195.0
MB,14,10,BETU,0.6670,0.5894,0.4248,0.2298,0.2054,35.0,70.9,112.6,176.7
MB,14,11,ACER,0.0430,0.0330,0.0270,0.0210,0.0150,79.5,124.0,160.5,212.0
MB,14,12,GENH,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,71,JUNI,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,14,72,TAXU,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,14,73,CHAM,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,14,121,CARY,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,122,JUGL,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,123,ALNU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,124,OSTR,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,125,CARP,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,126,FAGU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,127,QUER,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,128,ULMU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,129,MORU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,130,LIRI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,131,MAGN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,132,SASS,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,133,PLAT,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,134,PRUN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,135,GLED,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,136,ROBI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,137,TILI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,138,NYSS,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,139,CORN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,140,ARBU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,141,FRAX,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,142,SALI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,143,GYMN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,144,CELT,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,145,AMEL,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,146,CORY,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,147,CRAT,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,148,ILEX,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,149,MALU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,150,NEMO,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,151,RHUS,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,152,SORB,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,153,VIBU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,154,CAST,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,14,155,ASIM,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,1,PICE,0.6670,0.4150,0.2650,0.1850,0.1410,34.0,67.0,101.0,159.5
MB,15,2,PINU,0.4330,0.2600,0.2020,0.1580,0.1070,30.0,61.5,98.0,162.5
MB,15,3,ABIE,0.6670,0.6670,0.4527,0.4293,0.2050,35.0,63.8,96.8,166.7
MB,15,6,LARI,0.5450,0.3237,0.1833,0.1153,0.0997,41.5,74.5,120.3,204.5
MB,15,7,THUJ,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,15,8,GENC,0.6670,0.4150,0.2650,0.1850,0.1410,34.0,67.0,101.0,159.5
MB,15,9,POPU,0.6670,0.6670,0.4700,0.4170,0.2850,33.0,68.0,107.5,173.0
MB,15,10,BETU,0.6670,0.5970,0.4740,0.1950,0.2290,25.0,50.5,86.0,142.5
MB,15,11,ACER,0.0430,0.0330,0.0270,0.0210,0.0150,79.5,124.0,160.5,212.0
MB,15,12,GENH,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,71,JUNI,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,15,72,TAXU,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,15,73,CHAM,0.4150,0.3520,0.2750,0.1780,0.0860,64.0,103.0,154.0,253.0
MB,15,121,CARY,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,122,JUGL,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,123,ALNU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,124,OSTR,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,125,CARP,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,126,FAGU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,127,QUER,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,128,ULMU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,129,MORU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,130,LIRI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,131,MAGN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,132,SASS,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,133,PLAT,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,134,PRUN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,135,GLED,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,136,ROBI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,137,TILI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,138,NYSS,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,139,CORN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,140,ARBU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,141,FRAX,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,142,SALI,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,143,GYMN,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,144,CELT,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,145,AMEL,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,146,CORY,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,147,CRAT,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,148,ILEX,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,149,MALU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,150,NEMO,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,151,RHUS,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,152,SORB,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,153,VIBU,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,154,CAST,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
MB,15,155,ASIM,0.6670,0.6280,0.3500,0.3470,0.1330,30.5,64.5,105.5,170.5
NB,1,1,PICE,0.0510,0.0720,0.0610,0.0460,0.0340,50.5,94.0,125.5,162.0
NB,1,2,PINU,0.0000,0.0000,0.0100,0.0240,0.0140,30.5,72.0,111.5,155.5
NB,1,3,ABIE,0.0800,0.1070,0.0900,0.0710,0.0600,56.0,106.0,136.5,169.5
NB,1,4,TSUG,0.0000,0.0000,0.0050,0.0090,0.0000,99.5,162.0,211.0,270.5
NB,1,6,LARI,0.0160,0.0400,0.0670,0.0290,0.0220,82.0,120.0,143.0,169.0
NB,1,7,THUJ,0.0870,0.0240,0.0320,0.0310,0.0100,114.5,165.0,204.0,266.5
NB,1,8,GENC,0.0510,0.0720,0.0610,0.0460,0.0340,50.5,94.0,125.5,162.0
NB,1,9,POPU,0.0270,0.0520,0.0430,0.0360,0.0340,80.0,124.0,150.0,193.5
NB,1,10,BETU,0.0240,0.0590,0.0550,0.0450,0.0530,50.5,92.5,115.0,144.0
NB,1,11,ACER,0.0550,0.0540,0.0580,0.0530,0.0420,63.5,89.5,107.0,137.5
NB,1,12,GENH,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,71,JUNI,0.0870,0.0240,0.0320,0.0310,0.0100,114.5,165.0,204.0,266.5
NB,1,72,TAXU,0.0870,0.0240,0.0320,0.0310,0.0100,114.5,165.0,204.0,266.5
NB,1,73,CHAM,0.0870,0.0240,0.0320,0.0310,0.0100,114.5,165.0,204.0,266.5
NB,1,121,CARY,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,122,JUGL,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,123,ALNU,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,124,OSTR,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,125,CARP,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,126,FAGU,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,127,QUER,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,128,ULMU,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,129,MORU,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,130,LIRI,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,131,MAGN,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,132,SASS,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,133,PLAT,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,134,PRUN,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,135,GLED,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,136,ROBI,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,137,TILI,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,138,NYSS,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,139,CORN,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,140,ARBU,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,141,FRAX,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,142,SALI,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,143,GYMN,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,144,CELT,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,145,AMEL,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,146,CORY,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,147,CRAT,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,148,ILEX,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,149,MALU,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,150,NEMO,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,151,RHUS,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,152,SORB,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,153,VIBU,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,154,CAST,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,1,155,ASIM,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,2,1,PICE,0.0510,0.0720,0.0610,0.0460,0.0340,50.5,94.0,125.5,162.0
NB,2,2,PINU,0.0000,0.0000,0.0100,0.0240,0.0140,30.5,72.0,111.5,155.5
NB,2,3,ABIE,0.0800,0.1070,0.0900,0.0710,0.0600,56.0,106.0,136.5,169.5
NB,2,4,TSUG,0.0000,0.0000,0.0050,0.0090,0.0000,99.5,162.0,211.0,270.5
NB,2,6,LARI,0.0160,0.0400,0.0670,0.0290,0.0220,82.0,120.0,143.0,169.0
NB,2,7,THUJ,0.0870,0.0240,0.0320,0.0310,0.0100,114.5,165.0,204.0,266.5
NB,2,8,GENC,0.0510,0.0720,0.0610,0.0460,0.0340,50.5,94.0,125.5,162.0
NB,2,9,POPU,0.0270,0.0520,0.0430,0.0360,0.0340,80.0,124.0,150.0,193.5
NB,2,10,BETU,0.0240,0.0590,0.0550,0.0450,0.0530,50.5,92.5,115.0,144.0
NB,2,11,ACER,0.0550,0.0540,0.0580,0.0530,0.0420,63.5,89.5,107.0,137.5
NB,2,12,GENH,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,2,71,JUNI,0.0870,0.0240,0.0320,0.0310,0.0100,114.5,165.0,204.0,266.5
NB,2,72,TAXU,0.0870,0.0240,0.0320,0.0310,0.0100,114.5,165.0,204.0,266.5
NB,2,73,CHAM,0.0870,0.0240,0.0320,0.0310,0.0100,114.5,165.0,204.0,266.5
NB,2,121,CARY,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,2,122,JUGL,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,2,123,ALNU,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,2,124,OSTR,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,2,125,CARP,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,2,126,FAGU,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,2,127,QUER,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
NB,2,128,ULMU,0.1240,0.0390,0.0560,0.0710,0.0310,66.5,85.5,98.5,117.5
