juris_id, ecozone,canfi_spec,genus,species,variety,biom_min,biom_max,p_sw_low,p_sb_low,p_br_low,p_fl_low,p_sw_high,p_sb_high,p_br_high,p_fl_high
QC,7,2000,FAGU,GRA,,0.9436939351,252.26819453,0.6853069204,0.0569426253,0.2224432887,0.0353071655,0.7058199194,0.0646119281,0.2106224734,0.0189456791
QC,7,2108,QUER,RUB,,6.8980853562,321.425955,0.6670844156,0.1256046712,0.1551251771,0.0521857361,0.6478377195,0.0753550189,0.2558294635,0.0209777981
QC,7,2200,ULMU,SPP,,6.2859554328,109.31194821,0.6943562892,0.0991802472,0.1642362524,0.0422272113,0.703888406,0.1003681514,0.1618486948,0.0338947477
QC,7,2201,ULMU,AME,,6.2859554328,109.31194821,0.6943562892,0.0991802472,0.1642362524,0.0422272113,0.703888406,0.1003681514,0.1618486948,0.0338947477
QC,7,2202,ULMU,RUB,,6.2859554328,109.31194821,0.6943562892,0.0991802472,0.1642362524,0.0422272113,0.703888406,0.1003681514,0.1618486948,0.0338947477
QC,7,2203,ULMU,THO,,6.2859554328,109.31194821,0.6943562892,0.0991802472,0.1642362524,0.0422272113,0.703888406,0.1003681514,0.1618486948,0.0338947477
QC,7,2801,PRUN,SER,,3.4487429599,182.39401382,0.6974105795,0.1230761699,0.1441003415,0.035412909,0.6825039377,0.0873114623,0.1987188263,0.0314657737
QC,7,2802,PRUN,PEN,,0.6120013988,133.71151473,0.7279335425,0.044030039,0.1291426258,0.0988937928,0.71589521,0.0694432981,0.1502797656,0.0643817264
QC,7,2804,PRUN,VIR,,0.6120013988,133.71151473,0.7279335425,0.044030039,0.1291426258,0.0988937928,0.71589521,0.0694432981,0.1502797656,0.0643817264
QC,7,2804,PRUN,VIR,VIR,0.6120013988,133.71151473,0.7279335425,0.044030039,0.1291426258,0.0988937928,0.71589521,0.0694432981,0.1502797656,0.0643817264
QC,7,3000,TILI,AME,,6.0324733654,259.62202805,0.6573113632,0.1336745998,0.1613477651,0.0476662719,0.6874210519,0.108330936,0.1812141665,0.0230338457
QC,7,3400,FRAX,SPP,,0.6129072347,180.85165983,0.6579797052,0.1387653686,0.1761296049,0.0271253213,0.7164479883,0.1033287503,0.15714394,0.0230793214
QC,7,3401,FRAX,AME,,0.8009809026,424.28995063,0.5810981092,0.0961801311,0.2418715109,0.0808502489,0.7410481299,0.0836322873,0.1630630979,0.0122564849
QC,7,3402,FRAX,NIG,,0.6129072347,180.85165983,0.6579797052,0.1387653686,0.1761296049,0.0271253213,0.7164479883,0.1033287503,0.15714394,0.0230793214
QC,7,3403,FRAX,PEN,,0.6129072347,180.85165983,0.6579797052,0.1387653686,0.1761296049,0.0271253213,0.7164479883,0.1033287503,0.15714394,0.0230793214
QC,7,3500,SALI,SPP,,0.707775076,61.6093769,0.6442590722,0.1166454676,0.2060641433,0.0330313169,0.6684333266,0.1048580207,0.1797840369,0.0469246159
QC,7,3506,SALI,BEB,,0.707775076,61.6093769,0.6442590722,0.1166454676,0.2060641433,0.0330313169,0.6684333266,0.1048580207,0.1797840369,0.0469246159
QC,7,3910,CRAT,SPP,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
QC,7,3930,MALU,SPP,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
QC,7,3930,MALU,FUS,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
QC,7,3930,MALU,COR,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
QC,7,3960,SORB,SPP,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
QC,7,3961,SORB,AME,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
QC,7,3962,SORB,DEC,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
QC,8,100,PICE,SPP,,0.1892255276,147.02991428,0.6015015791,0.1136162437,0.1245120944,0.1603700828,0.6708042857,0.1043236616,0.1401516947,0.084720358
QC,8,101,PICE,MAR,,0.1892255276,147.02991428,0.6015015791,0.1136162437,0.1245120944,0.1603700828,0.6708042857,0.1043236616,0.1401516947,0.084720358
QC,8,102,PICE,RUB,,4.7534597576,216.35164131,0.7138065364,0.1120603129,0.0866842668,0.087448884,0.6965020233,0.095821986,0.1440988385,0.0635771522
QC,8,103,PICE,ABI,,0.9290233703,167.32986743,0.7497459449,0.0963426543,0.0900302003,0.0638812004,0.6905965695,0.0706478879,0.136672348,0.1020831946
QC,8,105,PICE,GLA,,0.5688159377,170.78216745,0.4992938649,0.0775808019,0.1597794279,0.2633459052,0.6702849895,0.0956695749,0.1510198184,0.0830256172
QC,8,107,PICE,MAR,RUB,4.7534597576,216.35164131,0.7138065364,0.1120603129,0.0866842668,0.087448884,0.6965020233,0.095821986,0.1440988385,0.0635771522
QC,8,200,PINU,SPP,,4.3953184019,114.30291659,0.6233427113,0.0935570068,0.1433948198,0.1397054621,0.7634540903,0.0821418458,0.0921412849,0.062262779
QC,8,202,PINU,STR,,1.5840730417,298.85848169,0.6198012297,0.1118069554,0.152572999,0.1158188158,0.6778670586,0.0974676668,0.1751236257,0.0495416489
QC,8,203,PINU,BAN,,4.3953184019,114.30291659,0.6233427113,0.0935570068,0.1433948198,0.1397054621,0.7634540903,0.0821418458,0.0921412849,0.062262779
QC,8,209,PINU,RES,,3.3183411999,188.87542134,0.6290502547,0.11802677,0.123531717,0.1293912584,0.7084558274,0.0775537104,0.1129576858,0.1010327764
QC,8,211,PINU,SYL,,3.3183411999,188.87542134,0.6290502547,0.11802677,0.123531717,0.1293912584,0.7084558274,0.0775537104,0.1129576858,0.1010327764
QC,8,302,ABIE,BAL,,0.5256872254,193.82572189,0.6136498642,0.1085332003,0.1502264695,0.127590466,0.670888635,0.1025751676,0.161676779,0.0648594184
QC,8,304,ABIE,LAS,,0.5256872254,193.82572189,0.6136498642,0.1085332003,0.1502264695,0.127590466,0.670888635,0.1025751676,0.161676779,0.0648594184
QC,8,401,TSUG,CAN,,1.232243691,272.88336605,0.6287778704,0.1187403341,0.1578725836,0.094609212,0.6744909253,0.1055902333,0.1671202064,0.052798635
QC,8,602,LARI,LAR,,2.5370340661,181.11401034,0.7414512413,0.0918357322,0.0785607183,0.0881523082,0.7623183869,0.0762648196,0.094743736,0.0666730575
QC,8,605,LARI,KAE,,2.5370340661,181.11401034,0.7414512413,0.0918357322,0.0785607183,0.0881523082,0.7623183869,0.0762648196,0.094743736,0.0666730575
QC,8,701,THUJ,OCC,,0.408931242,224.10800105,0.6389400718,0.1075489071,0.1350355643,0.1184754568,0.6827109768,0.1009622723,0.1499393875,0.0663873634
QC,8,801,JUNI,VIR,,0.408931242,224.10800105,0.6389400718,0.1075489071,0.1350355643,0.1184754568,0.6827109768,0.1009622723,0.1499393875,0.0663873634
QC,8,1100,GENC,SPP,,0.5688159377,170.78216745,0.4992938649,0.0775808019,0.1597794279,0.2633459052,0.6702849895,0.0956695749,0.1510198184,0.0830256172
QC,8,1150,UNKN,SPP,,0.5688159377,170.78216745,0.4992938649,0.0775808019,0.1597794279,0.2633459052,0.6702849895,0.0956695749,0.1510198184,0.0830256172
QC,8,1200,POPU,SPP,,0.804527819,207.97370114,0.6899235575,0.1397910373,0.1171587405,0.0531266648,0.6948021747,0.1265097685,0.138130376,0.0405576808
QC,8,1201,POPU,TRE,,0.804527819,207.97370114,0.6899235575,0.1397910373,0.1171587405,0.0531266648,0.6948021747,0.1265097685,0.138130376,0.0405576808
QC,8,1203,POPU,BAL,,1.2084214721,206.33110344,0.6809925085,0.1150393641,0.1321905551,0.0717775723,0.7352545675,0.0885561068,0.1351854417,0.041003884
QC,8,1203,POPU,BAL,BAL,1.2084214721,206.33110344,0.6809925085,0.1150393641,0.1321905551,0.0717775723,0.7352545675,0.0885561068,0.1351854417,0.041003884
QC,8,1203,POPU,BAL,GLA,1.2084214721,206.33110344,0.6809925085,0.1150393641,0.1321905551,0.0717775723,0.7352545675,0.0885561068,0.1351854417,0.041003884
QC,8,1205,POPU,DEL,,15.225512593,134.65242212,0.7324916834,0.0966029565,0.1392416969,0.0316636632,0.710758099,0.0957308839,0.1646850211,0.0288259959
QC,8,1205,POPU,DEL,DEL,15.225512593,134.65242212,0.7324916834,0.0966029565,0.1392416969,0.0316636632,0.710758099,0.0957308839,0.1646850211,0.0288259959
QC,8,1206,POPU,GRA,,9.7158802294,246.23330023,0.6873772432,0.1638967778,0.1150607317,0.0336652474,0.7033517934,0.1224459374,0.1511345226,0.0230677466
QC,8,1211,POPU,BAL,GRA,0.804527819,246.23330023,0.7035344689,0.1264618325,0.1269150259,0.0430886727,0.7034141714,0.1187314919,0.1457979482,0.0320563884
QC,8,1301,BETU,ALL,,0.4625433758,214.23610991,0.5745835623,0.0863265253,0.3125583183,0.0265315941,0.6555346835,0.0898776443,0.2250464711,0.0295412011
QC,8,1303,BETU,PAP,,25.517564922,188.36356009,0.6781645854,0.1121128399,0.1613624886,0.048360086,0.6761295406,0.1040914667,0.1754505262,0.0443284665
QC,8,1303,BETU,PAP,PAP,25.517564922,188.36356009,0.6781645854,0.1121128399,0.1613624886,0.048360086,0.6761295406,0.1040914667,0.1754505262,0.0443284665
QC,8,1304,BETU,POP,,0.6713252988,100.18448293,0.7363952495,0.1287764,0.1074425607,0.0273857898,0.7161848551,0.1091622809,0.1363974635,0.0382554005
QC,8,1400,ACER,SPP,,0.356833686,429.82377766,0.6141248926,0.1052482345,0.1929151997,0.0877116732,0.6915073276,0.0667493139,0.2281755185,0.01356784
QC,8,1401,ACER,SAH,,0.356833686,429.82377766,0.6141248926,0.1052482345,0.1929151997,0.0877116732,0.6915073276,0.0667493139,0.2281755185,0.01356784
QC,8,1404,ACER,NEG,,0.356833686,429.82377766,0.6141248926,0.1052482345,0.1929151997,0.0877116732,0.6915073276,0.0667493139,0.2281755185,0.01356784
QC,8,1405,ACER,RUB,,0.6153446955,386.38002261,0.6901011368,0.1079848875,0.1658618636,0.0360521121,0.6983252759,0.0703469027,0.2162241143,0.0151037071
QC,8,1406,ACER,SAC,,3.9838059327,540.34580784,0.7147232527,0.1378162313,0.0599863937,0.0874741223,0.6209133304,0.0775678463,0.2849793482,0.0165394751
QC,8,1410,ACER,PEN,,0.0031311864,36.331079187,0.6546949454,0.1099750805,0.2065147794,0.0288151946,0.6744087147,0.1028112471,0.1658180472,0.0569619911
QC,8,1411,ACER,SPI,,0.0031311864,36.331079187,0.6546949454,0.1099750805,0.2065147794,0.0288151946,0.6744087147,0.1028112471,0.1658180472,0.0569619911
QC,8,1550,GENH,SPP,,0.5379044789,509.82401293,0.6635779677,0.1058311615,0.1812903238,0.0493005469,0.5454630929,0.03881617,0.4060888296,0.0096319075
QC,8,1601,CARY,COR,,40.250570087,170.04357358,0.6601772858,0.0989128531,0.2028135289,0.0380963322,0.6331761535,0.0860410022,0.2437496427,0.0370332016
QC,8,1701,JUGL,CIN,,117.86968204,254.95654731,0.6276712788,0.083726647,0.2507832281,0.0378188461,0.5609085612,0.0670904925,0.3455893388,0.0264116075
QC,8,1702,JUGL,NIG,,117.86968204,254.95654731,0.6276712788,0.083726647,0.2507832281,0.0378188461,0.5609085612,0.0670904925,0.3455893388,0.0264116075
QC,8,1800,ALNU,SPP,,0.5104491889,33.976530897,0.6677897655,0.0933063387,0.0912280512,0.1476758446,0.7645734431,0.0546026798,0.1280133253,0.0528105518
QC,8,1803,ALNU,VIR,CRI,0.5104491889,33.976530897,0.6677897655,0.0933063387,0.0912280512,0.1476758446,0.7645734431,0.0546026798,0.1280133253,0.0528105518
QC,8,1805,ALNU,INC,RUG,0.5104491889,33.976530897,0.6677897655,0.0933063387,0.0912280512,0.1476758446,0.7645734431,0.0546026798,0.1280133253,0.0528105518
QC,8,1805,ALNU,INC,,0.5104491889,33.976530897,0.6677897655,0.0933063387,0.0912280512,0.1476758446,0.7645734431,0.0546026798,0.1280133253,0.0528105518
QC,8,1900,OSTR,VIR,,62.276147724,123.39575381,0.6805799557,0.1086355387,0.1648534106,0.0459310951,0.6874992958,0.1031722983,0.1709046836,0.0384237223
QC,8,1900,OSTR,SPP,,62.276147724,123.39575381,0.6805799557,0.1086355387,0.1648534106,0.0459310951,0.6874992958,0.1031722983,0.1709046836,0.0384237223
QC,8,1950,CARP,CAR,,62.276147724,123.39575381,0.6805799557,0.1086355387,0.1648534106,0.0459310951,0.6874992958,0.1031722983,0.1709046836,0.0384237223
QC,8,1950,CARP,SPP,,62.276147724,123.39575381,0.6805799557,0.1086355387,0.1648534106,0.0459310951,0.6874992958,0.1031722983,0.1709046836,0.0384237223
QC,8,2000,FAGU,GRA,,0.5379044789,509.82401293,0.5872008271,0.1679876771,0.198934379,0.0458771168,0.6275492283,0.090152999,0.2696173282,0.0126804445
QC,8,2101,QUER,ALB,,6.8747499913,127.06638189,0.5627824276,0.0803751951,0.3406789007,0.0161634767,0.6049255633,0.0738004544,0.3003090615,0.0209649209
QC,8,2102,QUER,BIC,,76.243444029,297.23055007,0.6482862974,0.1033992646,0.2019887886,0.0463256494,0.5658334001,0.0587436307,0.3631371103,0.0122858589
QC,8,2104,QUER,MAC,,76.243444029,297.23055007,0.6482862974,0.1033992646,0.2019887886,0.0463256494,0.5658334001,0.0587436307,0.3631371103,0.0122858589
QC,8,2108,QUER,RUB,,76.243444029,297.23055007,0.6482862974,0.1033992646,0.2019887886,0.0463256494,0.5658334001,0.0587436307,0.3631371103,0.0122858589
QC,8,2200,ULMU,SPP,,6.2859554328,109.31194821,0.6943562892,0.0991802472,0.1642362524,0.0422272113,0.703888406,0.1003681514,0.1618486948,0.0338947477
QC,8,2201,ULMU,AME,,6.2859554328,109.31194821,0.6943562892,0.0991802472,0.1642362524,0.0422272113,0.703888406,0.1003681514,0.1618486948,0.0338947477
QC,8,2202,ULMU,RUB,,6.2859554328,109.31194821,0.6943562892,0.0991802472,0.1642362524,0.0422272113,0.703888406,0.1003681514,0.1618486948,0.0338947477
QC,8,2203,ULMU,THO,,6.2859554328,109.31194821,0.6943562892,0.0991802472,0.1642362524,0.0422272113,0.703888406,0.1003681514,0.1618486948,0.0338947477
QC,8,2801,PRUN,SER,,5.7606226196,213.8438967,0.668785167,0.0968425485,0.1970598361,0.0373124484,0.6975005961,0.0935943524,0.1888707301,0.0200343214
QC,8,2802,PRUN,PEN,,4.1940033957,54.22295918,0.7361034183,0.0419911216,0.1239635221,0.097941938,0.697806252,0.0875552555,0.1588679424,0.0557705501
QC,8,2804,PRUN,VIR,,4.1940033957,54.22295918,0.7361034183,0.0419911216,0.1239635221,0.097941938,0.697806252,0.0875552555,0.1588679424,0.0557705501
QC,8,2804,PRUN,VIR,VIR,4.1940033957,54.22295918,0.7361034183,0.0419911216,0.1239635221,0.097941938,0.697806252,0.0875552555,0.1588679424,0.0557705501
QC,8,3000,TILI,AME,,6.3661415405,281.0894418,0.7009155797,0.155990429,0.1101850783,0.032908913,0.6858899478,0.1011037973,0.1914736027,0.0215326521
QC,8,3400,FRAX,SPP,,5.2058786902,143.3494681,0.7066307781,0.0963858029,0.1618776716,0.0351057474,0.7070935175,0.0989101509,0.1657838423,0.0282124893
QC,8,3401,FRAX,AME,,16.980731414,189.76377809,0.7006782786,0.1079016763,0.1480118622,0.0434081829,0.6936267837,0.1020469989,0.1742214289,0.0301047885
QC,8,3402,FRAX,NIG,,5.2058786902,143.3494681,0.7066307781,0.0963858029,0.1618776716,0.0351057474,0.7070935175,0.0989101509,0.1657838423,0.0282124893
QC,8,3403,FRAX,PEN,,16.980731414,189.76377809,0.7006782786,0.1079016763,0.1480118622,0.0434081829,0.6936267837,0.1020469989,0.1742214289,0.0301047885
QC,8,3405,FRAX,PEN,SUB,16.286071709,184.55602963,0.6824148219,0.1030485782,0.1872549047,0.0272816952,0.6911378894,0.0966522917,0.1885768376,0.0236329813
QC,8,3405,FRAX,PEN,,16.286071709,184.55602963,0.6824148219,0.1030485782,0.1872549047,0.0272816952,0.6911378894,0.0966522917,0.1885768376,0.0236329813
QC,8,3500,SALI,SPP,,7.7748378362,210.40796532,0.6438650841,0.1265575448,0.1679291787,0.0616481924,0.7090261578,0.1191338312,0.140941598,0.030898413
QC,8,3506,SALI,BEB,,7.7748378362,210.40796532,0.6438650841,0.1265575448,0.1679291787,0.0616481924,0.7090261578,0.1191338312,0.140941598,0.030898413
QC,8,3910,CRAT,SPP,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
QC,8,3930,MALU,SPP,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
QC,8,3930,MALU,FUS,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
QC,8,3930,MALU,COR,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
QC,8,3960,SORB,SPP,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
QC,8,3961,SORB,AME,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
QC,8,3962,SORB,DEC,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
QC,15,100,PICE,SPP,,0.5022183327,178.12873969,0.5732040939,0.1017336729,0.1459414145,0.1791208187,0.6797715846,0.1053908895,0.1174911256,0.0973464003
QC,15,101,PICE,MAR,,0.5022183327,178.12873969,0.5732040939,0.1017336729,0.1459414145,0.1791208187,0.6797715846,0.1053908895,0.1174911256,0.0973464003
QC,15,105,PICE,GLA,,0.5494716739,227.08834969,0.5910191053,0.083924148,0.1273703705,0.1976863762,0.6642243845,0.0949401676,0.1387500695,0.1020853785
QC,15,107,PICE,MAR,RUB,0.5022183327,178.12873969,0.5732040939,0.1017336729,0.1459414145,0.1791208187,0.6797715846,0.1053908895,0.1174911256,0.0973464003
QC,15,200,PINU,SPP,,0.8344775212,107.34481238,0.5743323834,0.1016800649,0.1737201805,0.1502673712,0.7277306397,0.0844913696,0.1025523412,0.0852256495
QC,15,202,PINU,STR,,1.113903707,326.51780427,0.5940192866,0.0965537008,0.1591688774,0.1502581353,0.6855911562,0.0957011401,0.1701720862,0.0485356175
QC,15,203,PINU,BAN,,0.8344775212,107.34481238,0.5743323834,0.1016800649,0.1737201805,0.1502673712,0.7277306397,0.0844913696,0.1025523412,0.0852256495
QC,15,209,PINU,RES,,4.266383235,293.87828467,0.5941829677,0.0673262493,0.1550658961,0.183424887,0.7235895971,0.0732059858,0.1227597702,0.0804446469
QC,15,302,ABIE,BAL,,0.0110989923,243.91779568,0.5872073636,0.1056179587,0.1410785232,0.1660961545,0.6548963717,0.1114793808,0.1605017893,0.0731224581
QC,15,304,ABIE,LAS,,0.0110989923,243.91779568,0.5872073636,0.1056179587,0.1410785232,0.1660961545,0.6548963717,0.1114793808,0.1605017893,0.0731224581
QC,15,401,TSUG,CAN,,0.6627673043,362.72048683,0.6086129306,0.134422964,0.1307669021,0.1261972033,0.6691214948,0.1113292906,0.1750420168,0.0445071978
QC,15,602,LARI,LAR,,0.1403888082,167.37603208,0.6625657527,0.0866349036,0.1459771411,0.1048222026,0.7334623179,0.0821899406,0.1257293859,0.0586183556
QC,15,605,LARI,KAE,,0.1403888082,167.37603208,0.6625657527,0.0866349036,0.1459771411,0.1048222026,0.7334623179,0.0821899406,0.1257293859,0.0586183556
QC,15,701,THUJ,OCC,,0.4481103241,249.13827761,0.6207685244,0.0905658811,0.1684153522,0.1202502423,0.6548336107,0.09263388,0.1847387369,0.0677937724
QC,15,801,JUNI,VIR,,0.4481103241,249.13827761,0.6207685244,0.0905658811,0.1684153522,0.1202502423,0.6548336107,0.09263388,0.1847387369,0.0677937724
QC,15,1100,GENC,SPP,,0.5494716739,227.08834969,0.5910191053,0.083924148,0.1273703705,0.1976863762,0.6642243845,0.0949401676,0.1387500695,0.1020853785
QC,15,1150,UNKN,SPP,,0.5494716739,227.08834969,0.5910191053,0.083924148,0.1273703705,0.1976863762,0.6642243845,0.0949401676,0.1387500695,0.1020853785
QC,15,1200,POPU,SPP,,0.0227388855,447.67692129,0.6429161993,0.1450203827,0.1336037998,0.0784596181,0.7179730384,0.1437032521,0.1213219328,0.0170017768
QC,15,1201,POPU,TRE,,0.0227388855,447.67692129,0.6429161993,0.1450203827,0.1336037998,0.0784596181,0.7179730384,0.1437032521,0.1213219328,0.0170017768
QC,15,1203,POPU,BAL,,1.0954421798,347.58754833,0.6528351612,0.1519072832,0.1564628609,0.0387946947,0.7189802388,0.112312405,0.1489949039,0.0197124523
QC,15,1203,POPU,BAL,BAL,1.0954421798,347.58754833,0.6528351612,0.1519072832,0.1564628609,0.0387946947,0.7189802388,0.112312405,0.1489949039,0.0197124523
QC,15,1203,POPU,BAL,GLA,1.0954421798,347.58754833,0.6528351612,0.1519072832,0.1564628609,0.0387946947,0.7189802388,0.112312405,0.1489949039,0.0197124523
QC,15,1211,POPU,BAL,GRA,0.0227388855,447.67692129,0.6433628086,0.1420161506,0.1397927273,0.0748283135,0.7131820253,0.1344200829,0.1375877912,0.0148101006
QC,15,1301,BETU,ALL,,0.2400911343,409.80652541,0.6138323076,0.0915455088,0.2366584982,0.0579636854,0.603648789,0.0805770158,0.2951420031,0.0206321921
QC,15,1303,BETU,PAP,,0.0240453973,239.53061863,0.6570862582,0.1097048243,0.1607615062,0.0724474113,0.6834043161,0.1137211679,0.164485417,0.038389099
QC,15,1303,BETU,PAP,PAP,0.0240453973,239.53061863,0.6570862582,0.1097048243,0.1607615062,0.0724474113,0.6834043161,0.1137211679,0.164485417,0.038389099
QC,15,1400,ACER,SPP,,0.0960365166,369.35888468,0.6487674904,0.0890504092,0.2020306854,0.060151415,0.6748280884,0.0713284387,0.2384256778,0.0154177951
QC,15,1401,ACER,SAH,,0.0960365166,369.35888468,0.6487674904,0.0890504092,0.2020306854,0.060151415,0.6748280884,0.0713284387,0.2384256778,0.0154177951
QC,15,1405,ACER,RUB,,0.0756451067,310.25531838,0.6705007434,0.0935160524,0.1699255018,0.0660577024,0.6811713339,0.0798549371,0.2117571512,0.0272165778
QC,15,1550,GENH,SPP,,0.4623822008,321.425955,0.6933789305,0.1128877597,0.0941723585,0.0995609514,0.6699648732,0.0645379407,0.2473583372,0.0181388489
QC,15,1805,ALNU,INC,RUG,0.5104491889,33.976530897,0.6677897655,0.0933063387,0.0912280512,0.1476758446,0.7645734431,0.0546026798,0.1280133253,0.0528105518
QC,15,1805,ALNU,INC,,0.5104491889,33.976530897,0.6677897655,0.0933063387,0.0912280512,0.1476758446,0.7645734431,0.0546026798,0.1280133253,0.0528105518
QC,15,3500,SALI,SPP,,0.4623822008,94.751117224,0.651616515,0.1514069314,0.1313035746,0.065672979,0.6927768544,0.1446838954,0.1214853923,0.0410538579
SK,5,100,PICE,SPP,,65.774776486,232.02493866,0.6785609002,0.1056240523,0.1130780094,0.1027370381,0.7717026385,0.1052764983,0.0674889412,0.055531922
SK,5,101,PICE,MAR,,65.774776486,232.02493866,0.6785609002,0.1056240523,0.1130780094,0.1027370381,0.7717026385,0.1052764983,0.0674889412,0.055531922
SK,5,103,PICE,ABI,,20.292054961,901.05711593,0.6302831158,0.098117147,0.167506833,0.1040929042,0.7049388912,0.1087114572,0.112203186,0.0741464656
SK,5,105,PICE,GLA,,20.292054961,901.05711593,0.6302831158,0.098117147,0.167506833,0.1040929042,0.7049388912,0.1087114572,0.112203186,0.0741464656
SK,5,203,PINU,BAN,,19.570974773,297.99638339,0.6918214812,0.0889673154,0.102554866,0.1166563373,0.7898433745,0.0852233217,0.0748228096,0.0501104942
SK,5,204,PINU,CON,,19.570974773,297.99638339,0.6918214812,0.0889673154,0.102554866,0.1166563373,0.7898433745,0.0852233217,0.0748228096,0.0501104942
SK,5,204,PINU,CON,LAT,19.570974773,297.99638339,0.6918214812,0.0889673154,0.102554866,0.1166563373,0.7898433745,0.0852233217,0.0748228096,0.0501104942
SK,5,206,PINU,ALB,,19.570974773,297.99638339,0.6918214812,0.0889673154,0.102554866,0.1166563373,0.7898433745,0.0852233217,0.0748228096,0.0501104942
SK,5,211,PINU,SYL,,19.570974773,297.99638339,0.6918214812,0.0889673154,0.102554866,0.1166563373,0.7898433745,0.0852233217,0.0748228096,0.0501104942
SK,5,302,ABIE,BAL,,87.091,515.64216134,0.6780727706,0.1199840106,0.1256097894,0.0763334294,0.7297663151,0.1040883881,0.1030705429,0.0630747539
SK,5,304,ABIE,LAS,,87.091,515.64216134,0.6780727706,0.1199840106,0.1256097894,0.0763334294,0.7297663151,0.1040883881,0.1030705429,0.0630747539
SK,5,602,LARI,LAR,,0.6022997367,192.23244833,0.6800709907,0.0780359494,0.1313649746,0.1105280852,0.7956272414,0.0776604629,0.0768213878,0.0498909078
SK,5,1200,POPU,SPP,,36.959367394,219.33892246,0.6450941552,0.1552992653,0.1278341212,0.0717724583,0.7191842354,0.1282816238,0.1048880035,0.0476461373
SK,5,1201,POPU,TRE,,36.959367394,219.33892246,0.6450941552,0.1552992653,0.1278341212,0.0717724583,0.7191842354,0.1282816238,0.1048880035,0.0476461373
SK,5,1203,POPU,BAL,,36.959367394,219.33892246,0.6450941552,0.1552992653,0.1278341212,0.0717724583,0.7191842354,0.1282816238,0.1048880035,0.0476461373
SK,5,1203,POPU,BAL,BAL,36.959367394,219.33892246,0.6450941552,0.1552992653,0.1278341212,0.0717724583,0.7191842354,0.1282816238,0.1048880035,0.0476461373
SK,5,1203,POPU,BAL,GLA,36.959367394,219.33892246,0.6450941552,0.1552992653,0.1278341212,0.0717724583,0.7191842354,0.1282816238,0.1048880035,0.0476461373
SK,5,1205,POPU,DEL,,36.959367394,219.33892246,0.6450941552,0.1552992653,0.1278341212,0.0717724583,0.7191842354,0.1282816238,0.1048880035,0.0476461373
SK,5,1205,POPU,DEL,DEL,36.959367394,219.33892246,0.6450941552,0.1552992653,0.1278341212,0.0717724583,0.7191842354,0.1282816238,0.1048880035,0.0476461373
SK,5,1206,POPU,GRA,,36.959367394,219.33892246,0.6450941552,0.1552992653,0.1278341212,0.0717724583,0.7191842354,0.1282816238,0.1048880035,0.0476461373
SK,5,1303,BETU,PAP,,38.249752633,113.5481635,0.6993002435,0.1211108544,0.1065779201,0.0730109821,0.7367147962,0.1084967881,0.1209975924,0.0337908233
SK,5,1303,BETU,PAP,PAP,38.249752633,113.5481635,0.6993002435,0.1211108544,0.1065779201,0.0730109821,0.7367147962,0.1084967881,0.1209975924,0.0337908233
SK,6,100,PICE,SPP,,65.774776486,232.02493866,0.6785609002,0.1056240523,0.1130780094,0.1027370381,0.7717026385,0.1052764983,0.0674889412,0.055531922
SK,6,101,PICE,MAR,,65.774776486,232.02493866,0.6785609002,0.1056240523,0.1130780094,0.1027370381,0.7717026385,0.1052764983,0.0674889412,0.055531922
SK,6,103,PICE,ABI,,74.203175916,192.80056205,0.733115471,0.0938961742,0.1174780203,0.0555103344,0.763926958,0.0943472549,0.0792082513,0.0625175358
