juris_id, ecozone,canfi_spec,genus,species,variety,a1,a2,a3,b1,b2,b3,c1,c2,c3,count
QC,6,2202,ULMU,RUB,,-1.960181,-0.000157,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-0.0006915,-0.0700522,36
QC,6,2203,ULMU,THO,,-1.960181,-0.000157,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-0.0006915,-0.0700522,36
QC,6,2801,PRUN,SER,,-1.882177,-0.0001335,-0.0127259,-1.69126,0.0018345,0.0224114,-3.789652,-0.0066001,0.3360949,23
QC,6,2802,PRUN,PEN,,-3.201517,-0.0024177,0.2303579,-1.789186,0.0022095,0.0261343,-1.607569,0.0012087,-0.188247,145
QC,6,2804,PRUN,VIR,,-3.201517,-0.0024177,0.2303579,-1.789186,0.0022095,0.0261343,-1.607569,0.0012087,-0.188247,145
QC,6,2804,PRUN,VIR,VIR,-3.201517,-0.0024177,0.2303579,-1.789186,0.0022095,0.0261343,-1.607569,0.0012087,-0.188247,145
QC,6,3000,TILI,AME,,-1.337178,0.0003389,-0.1073022,-1.431619,0.0001448,0.0108919,-2.306497,-0.0014329,-0.1286185,97
QC,6,3400,FRAX,SPP,,-1.956892,-0.0016622,0.0523819,-1.967069,0.0001683,0.0669219,-3.11579,-0.0031197,0.1094074,222
QC,6,3401,FRAX,AME,,-2.211941,-0.0019618,0.1115686,-1.1817,0.0013502,-0.0455385,-2.889681,-0.0033952,0.0399585,13
QC,6,3402,FRAX,NIG,,-1.956892,-0.0016622,0.0523819,-1.967069,0.0001683,0.0669219,-3.11579,-0.0031197,0.1094074,222
QC,6,3403,FRAX,PEN,,-1.956892,-0.0016622,0.0523819,-1.967069,0.0001683,0.0669219,-3.11579,-0.0031197,0.1094074,222
QC,6,3500,SALI,SPP,,-1.450118,-0.0009695,-0.0052529,-1.647646,-0.0023226,0.0275494,-2.167719,-0.0033551,-0.0739145,111
QC,6,3506,SALI,BEB,,-1.450118,-0.0009695,-0.0052529,-1.647646,-0.0023226,0.0275494,-2.167719,-0.0033551,-0.0739145,111
QC,6,3910,CRAT,SPP,,-2.346305,0.0042635,-0.1054368,-1.148857,0.0049311,-0.2116938,-3.377299,-0.0069762,0.4221483,12
QC,6,3930,MALU,SPP,,-2.346305,0.0042635,-0.1054368,-1.148857,0.0049311,-0.2116938,-3.377299,-0.0069762,0.4221483,12
QC,6,3930,MALU,FUS,,-2.346305,0.0042635,-0.1054368,-1.148857,0.0049311,-0.2116938,-3.377299,-0.0069762,0.4221483,12
QC,6,3930,MALU,COR,,-2.346305,0.0042635,-0.1054368,-1.148857,0.0049311,-0.2116938,-3.377299,-0.0069762,0.4221483,12
QC,6,3960,SORB,SPP,,-2.346305,0.0042635,-0.1054368,-1.148857,0.0049311,-0.2116938,-3.377299,-0.0069762,0.4221483,12
QC,6,3961,SORB,AME,,-2.346305,0.0042635,-0.1054368,-1.148857,0.0049311,-0.2116938,-3.377299,-0.0069762,0.4221483,12
QC,6,3962,SORB,DEC,,-2.346305,0.0042635,-0.1054368,-1.148857,0.0049311,-0.2116938,-3.377299,-0.0069762,0.4221483,12
QC,7,100,PICE,SPP,,-1.741593,0.0007843,-0.0607188,-0.8653837,-0.0000288,-0.0927849,-1.151443,-0.0012214,-0.0986929,1375
QC,7,101,PICE,MAR,,-1.741593,0.0007843,-0.0607188,-0.8653837,-0.0000288,-0.0927849,-1.151443,-0.0012214,-0.0986929,1375
QC,7,102,PICE,RUB,,-1.534866,-0.0002426,-0.0813191,-1.159544,0.0044941,-0.229482,-2.123626,-0.001746,-0.0016795,646
QC,7,103,PICE,ABI,,-1.784211,0.0016922,-0.1512391,-2.202302,0.0020835,0.045384,-2.594012,0.0018365,0.0728128,21
QC,7,105,PICE,GLA,,-2.000191,-0.0002932,0.0203679,-0.7543594,0.0013125,-0.166475,-1.332627,-0.0008111,-0.1346272,1098
QC,7,107,PICE,MAR,RUB,-1.534866,-0.0002426,-0.0813191,-1.159544,0.0044941,-0.229482,-2.123626,-0.001746,-0.0016795,646
QC,7,200,PINU,SPP,,-1.459166,0.0011381,-0.2076294,-1.585116,0.0016265,-0.0137812,-2.555403,0.0027272,0.0083751,19
QC,7,202,PINU,STR,,-2.063253,-0.0011614,0.0621707,-1.228266,0.0015634,-0.0937598,-1.45698,0.000739,-0.2432237,39
QC,7,203,PINU,BAN,,-1.459166,0.0011381,-0.2076294,-1.585116,0.0016265,-0.0137812,-2.555403,0.0027272,0.0083751,19
QC,7,209,PINU,RES,,-3.158404,-0.0047698,0.3309739,-1.483538,-0.0016066,-0.0486493,-2.201273,-0.004375,0.0403797,28
QC,7,211,PINU,SYL,,-3.158404,-0.0047698,0.3309739,-1.483538,-0.0016066,-0.0486493,-2.201273,-0.004375,0.0403797,28
QC,7,302,ABIE,BAL,,-1.590262,-0.0005753,-0.02551,-1.266131,0.0011086,-0.0672851,-2.121309,-0.0028931,0.047798,6055
QC,7,304,ABIE,LAS,,-1.590262,-0.0005753,-0.02551,-1.266131,0.0011086,-0.0672851,-2.121309,-0.0028931,0.047798,6055
QC,7,401,TSUG,CAN,,-1.914027,-0.0005662,0.0194286,-0.956465,0.0010015,-0.1148301,-2.584989,-0.0023443,0.1077608,106
QC,7,602,LARI,LAR,,-2.006513,-0.00079,-0.003942,-0.4840039,0.0042018,-0.379829,-3.402583,-0.005589,0.2813042,106
QC,7,605,LARI,KAE,,-2.006513,-0.00079,-0.003942,-0.4840039,0.0042018,-0.379829,-3.402583,-0.005589,0.2813042,106
QC,7,701,THUJ,OCC,,-1.675524,-0.0003434,-0.0290422,-1.243917,0.0001898,-0.0747619,-1.929662,-0.0020281,0.0097343,1753
QC,7,801,JUNI,VIR,,-1.675524,-0.0003434,-0.0290422,-1.243917,0.0001898,-0.0747619,-1.929662,-0.0020281,0.0097343,1753
QC,7,1100,GENC,SPP,,-2.000191,-0.0002932,0.0203679,-0.7543594,0.0013125,-0.166475,-1.332627,-0.0008111,-0.1346272,1098
QC,7,1150,UNKN,SPP,,-2.000191,-0.0002932,0.0203679,-0.7543594,0.0013125,-0.166475,-1.332627,-0.0008111,-0.1346272,1098
QC,7,1200,POPU,SPP,,-1.369236,0.0000681,-0.0584319,-1.512945,0.0013763,-0.0039308,-3.024799,-0.0026454,0.1036764,1888
QC,7,1201,POPU,TRE,,-1.369236,0.0000681,-0.0584319,-1.512945,0.0013763,-0.0039308,-3.024799,-0.0026454,0.1036764,1888
QC,7,1203,POPU,BAL,,-1.234687,0.0000894,-0.090637,-1.955361,-0.0008097,0.1158693,-2.748279,-0.0025914,0.0521718,253
QC,7,1203,POPU,BAL,BAL,-1.234687,0.0000894,-0.090637,-1.955361,-0.0008097,0.1158693,-2.748279,-0.0025914,0.0521718,253
QC,7,1203,POPU,BAL,GLA,-1.234687,0.0000894,-0.090637,-1.955361,-0.0008097,0.1158693,-2.748279,-0.0025914,0.0521718,253
QC,7,1205,POPU,DEL,,-1.234687,0.0000894,-0.090637,-1.955361,-0.0008097,0.1158693,-2.748279,-0.0025914,0.0521718,253
QC,7,1205,POPU,DEL,DEL,-1.234687,0.0000894,-0.090637,-1.955361,-0.0008097,0.1158693,-2.748279,-0.0025914,0.0521718,253
QC,7,1206,POPU,GRA,,-0.710504,0.0007877,-0.2091931,-2.446837,-0.0013115,0.2109476,-0.996892,0.001716,-0.4651541,46
QC,7,1211,POPU,BAL,GRA,-1.353077,0.0000431,-0.0615971,-1.7394,0.0003753,0.063383,-2.96546,-0.0026127,0.0905096,2187
QC,7,1301,BETU,ALL,,-1.644135,0.0003236,-0.066865,-0.4371229,0.0009331,-0.1521468,-2.554904,-0.0028336,0.0224985,1178
QC,7,1303,BETU,PAP,,-1.843516,-0.0005945,0.0133119,-0.9586756,0.0018965,-0.1117017,-2.717893,-0.0026843,0.0761496,1767
QC,7,1303,BETU,PAP,PAP,-1.843516,-0.0005945,0.0133119,-0.9586756,0.0018965,-0.1117017,-2.717893,-0.0026843,0.0761496,1767
QC,7,1304,BETU,POP,,-1.710692,0.0003855,-0.0353507,-1.677728,-0.000179,0.0438981,-3.280055,-0.0030723,0.1413592,36
QC,7,1400,ACER,SPP,,-1.698245,0.0006173,-0.0957936,-1.066123,-0.0014838,0.0169609,-2.315215,-0.0031748,-0.062923,2280
QC,7,1401,ACER,SAH,,-1.698245,0.0006173,-0.0957936,-1.066123,-0.0014838,0.0169609,-2.315215,-0.0031748,-0.062923,2280
QC,7,1405,ACER,RUB,,-1.643033,-0.0007694,-0.0512776,-1.524767,-0.0001986,0.0522535,-2.671765,-0.0024128,0.0030161,1617
QC,7,1406,ACER,SAC,,-1.698245,0.0006173,-0.0957936,-1.066123,-0.0014838,0.0169609,-2.315215,-0.0031748,-0.062923,2280
QC,7,1410,ACER,PEN,,-1.860796,-0.0054469,0.0477605,-0.7874993,0.0063661,-0.2275177,-4.053348,-0.015636,0.5776978,12
QC,7,1411,ACER,SPI,,-1.860796,-0.0054469,0.0477605,-0.7874993,0.0063661,-0.2275177,-4.053348,-0.015636,0.5776978,12
QC,7,1550,GENH,SPP,,-1.699176,-0.0001398,-0.1076058,-2.087407,-0.0011738,0.2060821,-1.878071,-0.0039746,-0.1421715,441
QC,7,1701,JUGL,CIN,,-0.5853869,0.0009563,-0.3204638,1.168175,0.0063842,-0.589905,0.6336308,0.0024402,-0.7753833,8
QC,7,1702,JUGL,NIG,,-0.5853869,0.0009563,-0.3204638,1.168175,0.0063842,-0.589905,0.6336308,0.0024402,-0.7753833,8
QC,7,1800,ALNU,SPP,,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,7,1803,ALNU,VIR,CRI,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,7,1805,ALNU,INC,RUG,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,7,1805,ALNU,INC,,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,7,1900,OSTR,VIR,,-1.86657,-0.0012262,0.0211151,-1.126916,0.0034786,-0.1099952,-2.812416,-0.0024846,0.0861479,17
QC,7,1900,OSTR,SPP,,-1.86657,-0.0012262,0.0211151,-1.126916,0.0034786,-0.1099952,-2.812416,-0.0024846,0.0861479,17
QC,7,1950,CARP,CAR,,-1.86657,-0.0012262,0.0211151,-1.126916,0.0034786,-0.1099952,-2.812416,-0.0024846,0.0861479,17
QC,7,1950,CARP,SPP,,-1.86657,-0.0012262,0.0211151,-1.126916,0.0034786,-0.1099952,-2.812416,-0.0024846,0.0861479,17
QC,7,2000,FAGU,GRA,,-2.598429,-0.0005493,0.062348,-1.152782,-0.0005712,0.0157807,-3.01785,-0.0030565,0.0308324,172
QC,7,2108,QUER,RUB,,-1.370146,-0.0002651,-0.1202573,-1.634927,0.0009625,0.0684885,-2.377792,-0.0021431,-0.0628063,333
QC,7,2200,ULMU,SPP,,-1.960181,-0.000157,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-0.0006915,-0.0700522,36
QC,7,2201,ULMU,AME,,-1.960181,-0.000157,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-0.0006915,-0.0700522,36
QC,7,2202,ULMU,RUB,,-1.960181,-0.000157,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-0.0006915,-0.0700522,36
QC,7,2203,ULMU,THO,,-1.960181,-0.000157,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-0.0006915,-0.0700522,36
QC,7,2801,PRUN,SER,,-1.466433,0.0003892,-0.1262783,-1.756026,0.000476,0.0831858,-3.151925,-0.0019882,0.0836375,24
QC,7,2802,PRUN,PEN,,-3.271034,-0.0029831,0.2710418,-2.105534,-0.0040267,0.2195515,-1.585413,0.0026618,-0.2390733,103
QC,7,2804,PRUN,VIR,,-3.271034,-0.0029831,0.2710418,-2.105534,-0.0040267,0.2195515,-1.585413,0.0026618,-0.2390733,103
QC,7,2804,PRUN,VIR,VIR,-3.271034,-0.0029831,0.2710418,-2.105534,-0.0040267,0.2195515,-1.585413,0.0026618,-0.2390733,103
QC,7,3000,TILI,AME,,-1.337178,0.0003389,-0.1073022,-1.431619,0.0001448,0.0108919,-2.306497,-0.0014329,-0.1286185,97
QC,7,3400,FRAX,SPP,,-1.346504,0.000256,-0.1217589,-1.172177,0.0005395,-0.0846967,-3.778368,-0.0080616,0.3446834,55
QC,7,3401,FRAX,AME,,-1.602064,0.0002336,-0.111955,-0.722459,-0.0006174,-0.0873476,-1.639351,-0.0031184,-0.187979,48
QC,7,3402,FRAX,NIG,,-1.346504,0.000256,-0.1217589,-1.172177,0.0005395,-0.0846967,-3.778368,-0.0080616,0.3446834,55
QC,7,3403,FRAX,PEN,,-1.346504,0.000256,-0.1217589,-1.172177,0.0005395,-0.0846967,-3.778368,-0.0080616,0.3446834,55
QC,7,3500,SALI,SPP,,-2.362535,-0.0177836,0.3824485,-0.4964444,0.0122599,-0.3744031,-4.363103,-0.0275435,0.8106149,28
QC,7,3506,SALI,BEB,,-2.362535,-0.0177836,0.3824485,-0.4964444,0.0122599,-0.3744031,-4.363103,-0.0275435,0.8106149,28
QC,7,3910,CRAT,SPP,,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,7,3930,MALU,SPP,,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,7,3930,MALU,FUS,,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,7,3930,MALU,COR,,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,7,3960,SORB,SPP,,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,7,3961,SORB,AME,,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,7,3962,SORB,DEC,,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,8,100,PICE,SPP,,-1.427324,0.0020241,-0.1455508,-1.428248,0.0021191,-0.0893846,-0.9367143,0.0002937,-0.2339912,75
QC,8,101,PICE,MAR,,-1.427324,0.0020241,-0.1455508,-1.428248,0.0021191,-0.0893846,-0.9367143,0.0002937,-0.2339912,75
QC,8,102,PICE,RUB,,-1.79808,-0.0002861,-0.02289,-2.390088,0.0007146,0.1222115,-2.166712,-0.0018837,0.0334158,88
QC,8,103,PICE,ABI,,-1.784211,0.0016922,-0.1512391,-2.202302,0.0020835,0.045384,-2.594012,0.0018365,0.0728128,21
QC,8,105,PICE,GLA,,-1.876927,-0.0006813,0.0089913,-0.8971442,0.0008051,-0.1413445,0.3657663,0.0033863,-0.5866697,48
QC,8,107,PICE,MAR,RUB,-1.79808,-0.0002861,-0.02289,-2.390088,0.0007146,0.1222115,-2.166712,-0.0018837,0.0334158,88
QC,8,200,PINU,SPP,,-1.587454,0.0001692,-0.1382973,-0.7694032,0.001422,-0.3153013,0.0148938,0.0066968,-0.6873853,11
QC,8,202,PINU,STR,,-1.62825,-0.0001879,-0.0446116,-1.211725,0.0014782,-0.102073,-1.236165,-0.0001418,-0.2339858,140
QC,8,203,PINU,BAN,,-1.587454,0.0001692,-0.1382973,-0.7694032,0.001422,-0.3153013,0.0148938,0.0066968,-0.6873853,11
QC,8,209,PINU,RES,,-1.695882,-0.0031689,0.0156235,-2.071218,-0.0048031,0.2168757,-1.247885,0.0007164,-0.1585407,6
QC,8,211,PINU,SYL,,-1.695882,-0.0031689,0.0156235,-2.071218,-0.0048031,0.2168757,-1.247885,0.0007164,-0.1585407,6
QC,8,302,ABIE,BAL,,-1.703342,-0.0004412,-0.0168447,-1.176887,0.0024308,-0.1355273,-1.361586,-0.0017049,-0.1217478,507
QC,8,304,ABIE,LAS,,-1.703342,-0.0004412,-0.0168447,-1.176887,0.0024308,-0.1355273,-1.361586,-0.0017049,-0.1217478,507
QC,8,401,TSUG,CAN,,-1.543135,0.0002571,-0.0677807,-1.397593,-0.0001696,0.0086418,-1.691999,-0.0008702,-0.1098256,200
QC,8,602,LARI,LAR,,-2.22952,-0.002505,0.0729108,-2.830616,-0.0044145,0.2956083,-1.900612,0.0003232,-0.1137479,71
QC,8,605,LARI,KAE,,-2.22952,-0.002505,0.0729108,-2.830616,-0.0044145,0.2956083,-1.900612,0.0003232,-0.1137479,71
QC,8,701,THUJ,OCC,,-1.602717,0.0012034,-0.1064186,-1.649304,-0.0007741,0.0564841,-1.471887,-0.0007733,-0.1261227,214
QC,8,801,JUNI,VIR,,-1.602717,0.0012034,-0.1064186,-1.649304,-0.0007741,0.0564841,-1.471887,-0.0007733,-0.1261227,214
QC,8,1100,GENC,SPP,,-1.876927,-0.0006813,0.0089913,-0.8971442,0.0008051,-0.1413445,0.3657663,0.0033863,-0.5866697,48
QC,8,1150,UNKN,SPP,,-1.876927,-0.0006813,0.0089913,-0.8971442,0.0008051,-0.1413445,0.3657663,0.0033863,-0.5866697,48
QC,8,1200,POPU,SPP,,-1.597694,-0.0005326,0.0009612,-1.805772,0.0004408,0.0184042,-2.224691,0.0020332,-0.1938128,266
QC,8,1201,POPU,TRE,,-1.597694,-0.0005326,0.0009612,-1.805772,0.0004408,0.0184042,-2.224691,0.0020332,-0.1938128,266
QC,8,1203,POPU,BAL,,-1.667919,-0.0006169,-0.0600318,-1.766077,-0.0014753,0.070405,-1.680525,0.002286,-0.3133877,29
QC,8,1203,POPU,BAL,BAL,-1.667919,-0.0006169,-0.0600318,-1.766077,-0.0014753,0.070405,-1.680525,0.002286,-0.3133877,29
QC,8,1203,POPU,BAL,GLA,-1.667919,-0.0006169,-0.0600318,-1.766077,-0.0014753,0.070405,-1.680525,0.002286,-0.3133877,29
QC,8,1205,POPU,DEL,,-2.605742,-0.0032066,0.2090898,-1.207586,0.0044582,-0.1731103,-2.137347,0.0053021,-0.3607191,10
QC,8,1205,POPU,DEL,DEL,-2.605742,-0.0032066,0.2090898,-1.207586,0.0044582,-0.1731103,-2.137347,0.0053021,-0.3607191,10
QC,8,1206,POPU,GRA,,-1.2963,-0.0007496,-0.04837,-1.796329,0.0010622,-0.000526,-3.753708,-0.0052108,0.2930233,77
QC,8,1211,POPU,BAL,GRA,-1.824307,-0.0012087,0.0620384,-1.694609,0.000728,-0.0105626,-2.768831,-0.0010017,-0.0132033,381
QC,8,1301,BETU,ALL,,-1.920741,-0.0006879,0.0150482,-0.0722956,0.0033205,-0.3169151,-3.694652,-0.0064444,0.3665223,72
QC,8,1303,BETU,PAP,,-1.911009,-0.0008805,0.0390817,-0.9175984,0.0024591,-0.1699348,-3.328444,-0.0030557,0.2240009,45
QC,8,1303,BETU,PAP,PAP,-1.911009,-0.0008805,0.0390817,-0.9175984,0.0024591,-0.1699348,-3.328444,-0.0030557,0.2240009,45
QC,8,1304,BETU,POP,,-1.654552,0.0001279,-0.051413,-2.043457,0.0006789,0.0681048,-3.394852,0.0019168,0.058673,97
QC,8,1400,ACER,SPP,,-1.698002,-0.0009369,-0.0390499,-1.04317,0.0008164,-0.0685598,-1.309407,-0.0007399,-0.3792198,441
QC,8,1401,ACER,SAH,,-1.698002,-0.0009369,-0.0390499,-1.04317,0.0008164,-0.0685598,-1.309407,-0.0007399,-0.3792198,441
QC,8,1404,ACER,NEG,,-1.698002,-0.0009369,-0.0390499,-1.04317,0.0008164,-0.0685598,-1.309407,-0.0007399,-0.3792198,441
QC,8,1405,ACER,RUB,,-1.879979,-0.001307,0.0150312,-1.419487,0.0006989,-0.00384,-3.339527,-0.0047765,0.226365,1101
QC,8,1406,ACER,SAC,,-1.140105,0.0009681,-0.2321766,-3.978683,-0.002095,0.6874534,-1.548757,-0.0009319,-0.2496479,74
QC,8,1410,ACER,PEN,,-1.860796,-0.0054469,0.0477605,-0.7874993,0.0063661,-0.2275177,-4.053348,-0.015636,0.5776978,12
QC,8,1411,ACER,SPI,,-1.860796,-0.0054469,0.0477605,-0.7874993,0.0063661,-0.2275177,-4.053348,-0.015636,0.5776978,12
QC,8,1550,GENH,SPP,,-1.882157,-0.0018307,0.0276583,-1.092713,0.0030419,-0.1206286,-2.491902,-0.0022671,-0.0622743,290
QC,8,1601,CARY,COR,,-1.735149,-0.0003443,-0.0391536,3.139007,0.0152226,-1.293722,-0.6953126,0.0067434,-0.6370321,10
QC,8,1701,JUGL,CIN,,-0.5853869,0.0009563,-0.3204638,1.168175,0.0063842,-0.589905,0.6336308,0.0024402,-0.7753833,8
QC,8,1702,JUGL,NIG,,-0.5853869,0.0009563,-0.3204638,1.168175,0.0063842,-0.589905,0.6336308,0.0024402,-0.7753833,8
QC,8,1800,ALNU,SPP,,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,8,1803,ALNU,VIR,CRI,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,8,1805,ALNU,INC,RUG,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,8,1805,ALNU,INC,,-0.0485002,0.0465088,-1.138681,-2.565204,-0.0138446,0.3408205,5.726128,0.2168385,-4.304212,5
QC,8,1900,OSTR,VIR,,-1.77414,-0.0010159,0.0005844,-1.515561,0.0002121,0.0200683,-1.969,-0.001493,-0.1505949,17
QC,8,1900,OSTR,SPP,,-1.77414,-0.0010159,0.0005844,-1.515561,0.0002121,0.0200683,-1.969,-0.001493,-0.1505949,17
QC,8,1950,CARP,CAR,,-1.77414,-0.0010159,0.0005844,-1.515561,0.0002121,0.0200683,-1.969,-0.001493,-0.1505949,17
QC,8,1950,CARP,SPP,,-1.77414,-0.0010159,0.0005844,-1.515561,0.0002121,0.0200683,-1.969,-0.001493,-0.1505949,17
QC,8,2000,FAGU,GRA,,-0.4649071,0.0027447,-0.4604102,-0.9226808,0.0013005,-0.0937188,-2.243244,-0.0010666,-0.1785346,58
QC,8,2101,QUER,ALB,,-2.204339,-0.0036024,0.114337,1.449888,0.0149941,-0.8304678,-6.478549,-0.0234626,1.248663,11
QC,8,2102,QUER,BIC,,-4.593274,-0.0063226,0.7366988,3.825202,0.0111688,-1.328695,-1.356578,-0.0040775,-0.2208498,22
QC,8,2104,QUER,MAC,,-4.593274,-0.0063226,0.7366988,3.825202,0.0111688,-1.328695,-1.356578,-0.0040775,-0.2208498,22
QC,8,2108,QUER,RUB,,-4.593274,-0.0063226,0.7366988,3.825202,0.0111688,-1.328695,-1.356578,-0.0040775,-0.2208498,22
QC,8,2200,ULMU,SPP,,-1.960181,-0.000157,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-0.0006915,-0.0700522,36
QC,8,2201,ULMU,AME,,-1.960181,-0.000157,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-0.0006915,-0.0700522,36
QC,8,2202,ULMU,RUB,,-1.960181,-0.000157,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-0.0006915,-0.0700522,36
QC,8,2203,ULMU,THO,,-1.960181,-0.000157,0.0062394,-1.685097,-0.0026884,0.107411,-2.625798,-0.0006915,-0.0700522,36
QC,8,2801,PRUN,SER,,-2.046278,-0.0010986,0.0506042,-0.6802987,0.0029998,-0.2352536,-2.964707,-0.0038029,0.0422907,12
QC,8,2802,PRUN,PEN,,-4.151871,-0.0063036,0.5924568,-1.924144,0.0039058,0.056965,-0.20931,0.0216757,-0.8557808,7
QC,8,2804,PRUN,VIR,,-4.151871,-0.0063036,0.5924568,-1.924144,0.0039058,0.056965,-0.20931,0.0216757,-0.8557808,7
QC,8,2804,PRUN,VIR,VIR,-4.151871,-0.0063036,0.5924568,-1.924144,0.0039058,0.056965,-0.20931,0.0216757,-0.8557808,7
QC,8,3000,TILI,AME,,-1.103811,0.0004403,-0.1652178,-2.524546,-0.0012041,0.2805787,-3.33409,-0.0028844,0.1208771,23
QC,8,3400,FRAX,SPP,,-2.547238,-0.0046494,0.2493766,-1.350298,0.0012512,-0.0559126,-3.724916,-0.0079614,0.3289843,24
QC,8,3401,FRAX,AME,,-2.118279,-0.0013705,0.0876078,-1.824772,-0.0001087,0.0879763,-2.610864,-0.0014643,-0.0471405,27
QC,8,3402,FRAX,NIG,,-2.547238,-0.0046494,0.2493766,-1.350298,0.0012512,-0.0559126,-3.724916,-0.0079614,0.3289843,24
QC,8,3403,FRAX,PEN,,-2.118279,-0.0013705,0.0876078,-1.824772,-0.0001087,0.0879763,-2.610864,-0.0014643,-0.0471405,27
QC,8,3405,FRAX,PEN,SUB,-3.157464,-0.0062746,0.4477409,0.3151318,0.0073062,-0.5648326,-4.740203,-0.0079406,0.5395925,28
QC,8,3405,FRAX,PEN,,-3.157464,-0.0062746,0.4477409,0.3151318,0.0073062,-0.5648326,-4.740203,-0.0079406,0.5395925,28
QC,8,3500,SALI,SPP,,-1.998667,-0.0029341,0.1549325,-0.0927303,0.005752,-0.508714,-2.09188,-0.0026044,-0.0918228,7
QC,8,3506,SALI,BEB,,-1.998667,-0.0029341,0.1549325,-0.0927303,0.005752,-0.508714,-2.09188,-0.0026044,-0.0918228,7
QC,8,3910,CRAT,SPP,,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,8,3930,MALU,SPP,,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,8,3930,MALU,FUS,,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,8,3930,MALU,COR,,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,8,3960,SORB,SPP,,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,8,3961,SORB,AME,,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,8,3962,SORB,DEC,,-6.375337,-0.0319474,1.470128,-3.630836,-0.016558,0.8267165,-1.025533,0.0086055,-0.4959393,12
QC,15,100,PICE,SPP,,-1.650423,0.0001477,-0.0460573,-1.179546,5.43E-7,-0.110542,-0.9001056,-0.0013564,-0.1538834,77
QC,15,101,PICE,MAR,,-1.650423,0.0001477,-0.0460573,-1.179546,5.43E-7,-0.110542,-0.9001056,-0.0013564,-0.1538834,77
QC,15,105,PICE,GLA,,-1.981923,-0.0002608,0.0175826,-1.46987,0.0004888,-0.0380158,-0.3094005,0.0041457,-0.4598487,1702
QC,15,107,PICE,MAR,RUB,-1.650423,0.0001477,-0.0460573,-1.179546,5.43E-7,-0.110542,-0.9001056,-0.0013564,-0.1538834,77
QC,15,200,PINU,SPP,,-1.223716,0.0040854,-0.2897577,-0.2984682,0.007049,-0.5120673,-0.2324654,0.0100349,-0.6331275,11
QC,15,202,PINU,STR,,-1.801744,-0.0003685,-0.0080958,-1.083892,0.0013546,-0.1295523,-0.6911709,0.0007238,-0.3778888,1177
QC,15,203,PINU,BAN,,-1.223716,0.0040854,-0.2897577,-0.2984682,0.007049,-0.5120673,-0.2324654,0.0100349,-0.6331275,11
QC,15,209,PINU,RES,,-2.350189,-0.0013519,0.0800935,-1.002803,0.0003557,-0.1536349,-0.019501,0.0027642,-0.524469,171
